ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
1121847,2020-01-15,2020-01-15,Null,144671,30-34,F,36,38,37,39339,4,5.93,1,0
1121854,2020-01-16,2020-01-16,Null,144671,30-34,F,63,65,64,8587,0,0,1,0
1121855,2020-01-17,2020-01-17,Null,144672,30-34,F,63,67,65,24893,2,3.75,1,0
1121856,2020-01-18,2020-01-18,Null,144672,30-34,F,63,64,64,1296189,212,343.26,14,4
1121857,2020-01-19,2020-01-19,Null,144672,30-34,F,63,65,65,91607,12,19.19,2,1
1121859,2020-01-20,2020-01-20,Null,144673,30-34,F,64,67,67,238036,38,61.03,6,3
1121860,2020-01-21,2020-01-21,Null,144673,30-34,F,64,67,68,254344,35,56.17,2,1
1121861,2020-01-22,2020-01-22,Null,144674,30-34,F,64,66,69,157705,23,39.23,2,0
1121862,2020-01-23,2020-01-23,Null,144674,30-34,F,64,67,69,411571,60,99.18,6,1
1121863,2020-01-24,2020-01-24,Null,144674,30-34,F,64,69,70,94136,11,16.18,1,0
1121867,2020-01-25,2020-01-25,Null,144675,30-34,F,65,69,71,82640,16,23.97,1,1
1121869,2020-01-26,2020-01-26,Null,144675,30-34,F,65,69,68,17870,2,2.62,1,1
1121871,2020-01-27,2020-01-27,Null,144676,30-34,F,2,8,7,19178,2,2.78,1,1
1121873,2020-01-28,2020-01-28,Null,144676,30-34,F,2,6,7,5264,0,0,1,0
1121874,2020-01-29,2020-01-29,Null,144676,30-34,F,2,8,4,145548,28,42.37,2,1
1121876,2020-01-30,2020-01-30,Null,144677,30-34,F,2,6,8,82455,15,22.05,1,0
1121877,2020-01-31,2020-01-31,Null,144677,30-34,F,7,10,9,44189,7,10.32,2,0
1121878,2020-02-01,2020-02-01,Null,144678,30-34,F,7,8,8,45199,7,9.81,1,0
1121881,2020-02-02,2020-02-02,Null,144678,30-34,F,7,8,13,221843,43,63.45,5,0
1121888,2020-02-03,2020-02-03,Null,144678,30-34,F,66,72,69,41672,6,10.55,2,1
1121889,2020-02-04,2020-02-04,Null,144679,35-39,F,10,15,13,127546,25,38.94,2,0
1121890,2020-02-05,2020-02-05,Null,144679,35-39,F,10,16,15,127865,28,38.03,3,1
1121891,2020-02-06,2020-02-06,Null,144680,35-39,F,10,15,13,1025327,229,314.3,16,2
1121894,2020-02-07,2020-02-07,Null,144680,35-39,F,10,14,14,561415,124,173.76,3,0
1121895,2020-02-08,2020-02-08,Null,144680,35-39,F,15,21,21,132803,25,37.32,2,1
1121897,2020-02-09,2020-02-09,Null,144681,35-39,F,15,18,17,24664,2,2.63,1,1
1121901,2020-02-10,2020-02-10,Null,144681,35-39,F,16,17,21,1020561,172,263.81,7,3
1121902,2020-02-11,2020-02-11,Null,144682,35-39,F,16,17,22,682143,114,177.11,6,2
1121903,2020-02-12,2020-02-12,Null,144682,35-39,F,16,18,18,1247717,222,343.42,11,4
1121904,2020-02-13,2020-02-13,Null,144682,35-39,F,16,21,18,146406,23,33.23,1,1
1121905,2020-02-14,2020-02-14,Null,144683,35-39,F,16,17,21,905699,161,234.66,4,1
1121906,2020-02-15,2020-02-15,Null,144683,35-39,F,16,21,17,1184580,194,297.83,14,3
1121907,2020-02-16,2020-02-16,Null,144684,35-39,F,18,22,19,98057,20,31.01,1,1
1121917,2020-02-17,2020-02-17,Null,144684,35-39,F,19,22,24,238735,56,84.66,4,1
1121918,2020-02-18,2020-02-18,Null,144684,35-39,F,19,23,25,320657,77,115.88,2,0
1121925,2020-02-19,2020-02-19,Null,144685,35-39,F,21,27,23,244074,57,84.51,4,2
1121928,2020-02-20,2020-02-20,Null,144685,35-39,F,21,27,24,39146,8,13.06,1,0
1121931,2020-02-21,2020-02-21,Null,144686,35-39,F,22,26,23,78468,15,23.65,1,0
1121933,2020-02-22,2020-02-22,Null,144686,35-39,F,22,24,26,325653,63,89.35,2,0
1121935,2020-02-23,2020-02-23,Null,144686,35-39,F,22,25,23,66277,12,17.3,1,0
1121936,2020-02-24,2020-02-24,Null,144687,35-39,F,22,26,25,93002,16,23.34,1,0
1121944,2020-02-25,2020-02-25,Null,144687,35-39,F,24,25,29,109723,27,40.96,1,0
1121948,2020-02-26,2020-02-26,Null,144688,35-39,F,24,27,28,118941,35,50.11,4,1
1121949,2020-02-27,2020-02-27,Null,144688,35-39,F,25,27,27,221576,47,66.79,6,1
1121953,2020-02-28,2020-02-28,Null,144688,35-39,F,25,29,27,8341,1,1.64,1,0
1121954,2020-02-29,2020-02-29,Null,144689,35-39,F,25,30,27,120335,26,36.23,2,0
1121955,2020-03-01,2020-03-01,Null,144689,35-39,F,26,28,31,182098,40,62.87,1,1
1121956,2020-03-02,2020-03-02,Null,144690,35-39,F,26,31,28,227473,52,71.58,1,1
1121962,2020-03-03,2020-03-03,Null,144690,35-39,F,27,30,32,1050947,230,350.51,6,1
1121963,2020-03-04,2020-03-04,Null,144690,35-39,F,27,32,28,720859,162,213.69,13,5
1121971,2020-03-05,2020-03-05,Null,144691,35-39,F,28,31,32,41111,8,10.96,1,0
1121973,2020-03-06,2020-03-06,Null,144691,35-39,F,29,31,34,148616,25,37.4,6,4
1121976,2020-03-07,2020-03-07,Null,144692,35-39,F,29,34,34,707260,135,210.82,13,6
1121977,2020-03-08,2020-03-08,Null,144692,35-39,F,29,32,32,139596,26,42.41,1,1
1121983,2020-03-09,2020-03-09,Null,144692,35-39,F,30,34,31,105399,22,33.2,2,0
1121994,2020-03-10,2020-03-10,Null,144693,35-39,F,32,33,34,222378,50,72.91,1,0
1122003,2020-03-11,2020-03-11,Null,144693,35-39,F,63,69,68,975792,210,293.88,10,4
1122004,2020-03-12,2020-03-12,Null,144694,35-39,F,63,65,67,579150,125,167.05,5,1
1122005,2020-03-13,2020-03-13,Null,144694,35-39,F,63,65,69,449588,81,123.8,5,2
1122006,2020-03-14,2020-03-14,Null,144694,35-39,F,63,68,65,318157,56,85.7,3,0
1122007,2020-03-15,2020-03-15,Null,144695,35-39,F,63,65,64,196967,43,65.18,2,1
1122011,2020-03-16,2020-03-16,Null,144695,35-39,F,64,70,67,158298,37,46.43,4,1
1122012,2020-03-17,2020-03-17,Null,144696,35-39,F,64,67,69,222739,55,68.56,5,2
1122022,2020-03-18,2020-03-18,Null,144696,35-39,F,2,4,3,20780,5,8.19,1,0
1122027,2020-03-19,2020-03-19,Null,144696,35-39,F,7,9,8,128616,33,48.55,2,0
1122039,2020-03-20,2020-03-20,Null,144697,40-44,F,10,12,15,258954,61,82.28,1,0
1122040,2020-03-21,2020-03-21,Null,144697,40-44,F,10,15,11,205289,48,71.53,3,0
1122041,2020-03-22,2020-03-22,Null,144698,40-44,F,10,13,12,611601,138,191.42,8,3
1122043,2020-03-23,2020-03-23,Null,144698,40-44,F,10,13,14,947657,233,321.87,8,4
1122044,2020-03-24,2020-03-24,Null,144698,40-44,F,10,16,14,233043,49,65.03,2,0
1122047,2020-03-25,2020-03-25,Null,144699,40-44,F,15,18,21,582725,142,194.81,9,2
1122052,2020-03-26,2020-03-26,Null,144699,40-44,F,16,20,19,265038,51,78.46,2,1
1122054,2020-03-27,2020-03-27,Null,144700,40-44,F,16,20,18,222273,39,53.63,6,1
1122055,2020-03-28,2020-03-28,Null,144700,40-44,F,16,22,19,797234,170,243.77,4,1
1122056,2020-03-29,2020-03-29,Null,144700,40-44,F,16,19,21,925555,182,262.89,4,2
1122058,2020-03-30,2020-03-30,Null,144701,40-44,F,18,19,24,22210,3,4.05,1,1
1122075,2020-03-31,2020-03-31,Null,144701,40-44,F,21,25,23,46391,11,16.41,3,1
1122078,2020-04-01,2020-04-01,Null,144702,40-44,F,21,27,25,190477,42,66.39,1,0
1122079,2020-04-02,2020-04-02,Null,144702,40-44,F,21,24,27,25382,7,9.61,1,0
1122085,2020-04-03,2020-04-03,Null,144702,40-44,F,22,26,25,65726,17,22.12,2,0
1122089,2020-04-04,2020-04-04,Null,144703,40-44,F,23,25,29,195220,51,78.06,1,0
1122092,2020-04-05,2020-04-05,Null,144703,40-44,F,23,25,26,107501,27,40.88,2,2
1122101,2020-04-06,2020-04-06,Null,144704,40-44,F,25,26,30,197772,63,88.21,7,2
1122102,2020-04-07,2020-04-07,Null,144704,40-44,F,25,30,29,138154,35,48.94,1,0
1122103,2020-04-08,2020-04-08,Null,144704,40-44,F,25,26,30,270124,69,95.85,2,0
1122105,2020-04-09,2020-04-09,Null,144705,40-44,F,26,28,27,303971,77,106.93,11,6
1122107,2020-04-10,2020-04-10,Null,144705,40-44,F,26,30,29,682046,183,254.42,4,2
1122109,2020-04-11,2020-04-11,Null,144706,40-44,F,26,27,28,328365,83,117.34,2,1
1122112,2020-04-12,2020-04-12,Null,144706,40-44,F,27,31,33,1083259,276,390.26,11,0
1122113,2020-04-13,2020-04-13,Null,144706,40-44,F,27,33,28,913929,245,340.41,7,2
1122118,2020-04-14,2020-04-14,Null,144707,40-44,F,28,31,33,101586,24,33.47,2,1
1122120,2020-04-15,2020-04-15,Null,144707,40-44,F,28,30,32,181053,46,66.28,3,1
1122121,2020-04-16,2020-04-16,Null,144708,40-44,F,28,30,34,133419,35,48.18,2,1
1122125,2020-04-17,2020-04-17,Null,144708,40-44,F,29,34,32,489573,113,156.12,3,2
1122127,2020-04-18,2020-04-18,Null,144708,40-44,F,29,32,31,822023,194,288.33,6,0
1122131,2020-04-19,2020-04-19,Null,144709,40-44,F,30,32,35,93176,29,40.37,1,1
1122138,2020-04-20,2020-04-20,Null,144709,40-44,F,31,32,37,47229,13,19.28,1,0
1122139,2020-04-21,2020-04-21,Null,144710,40-44,F,31,36,32,92263,24,34.03,1,0
1122140,2020-04-22,2020-04-22,Null,144710,40-44,F,31,35,35,81551,21,29.67,1,0
1122145,2020-04-23,2020-04-23,Null,144710,40-44,F,32,35,34,141037,32,47.79,3,0
1122146,2020-04-24,2020-04-24,Null,144711,40-44,F,32,38,37,319501,79,111.65,0,0
1122149,2020-04-25,2020-04-25,Null,144711,40-44,F,36,41,37,72741,19,24.33,2,0
1122154,2020-04-26,2020-04-26,Null,144712,40-44,F,63,66,68,597419,135,188.51,2,1
1122157,2020-04-27,2020-04-27,Null,144712,40-44,F,63,69,66,98768,21,33.14,1,1
1122160,2020-04-28,2020-04-28,Null,144712,40-44,F,64,69,67,173165,41,59.85,1,0
1122165,2020-04-29,2020-04-29,Null,144713,40-44,F,65,68,69,55823,13,21.11,1,1
1122166,2020-04-30,2020-04-30,Null,144713,40-44,F,65,66,68,118451,28,38.35,4,1
1122176,2020-05-01,2020-05-01,Null,144714,40-44,F,2,6,8,74424,22,30.84,1,1
1122177,2020-05-02,2020-05-02,Null,144714,40-44,F,7,10,12,47929,12,14.59,1,1
1122182,2020-05-03,2020-05-03,Null,144714,40-44,F,7,10,8,40801,12,15.92,0,0
1122183,2020-05-04,2020-05-04,Null,144715,40-44,F,66,71,67,66017,17,24.22,1,0
1122189,2020-05-05,2020-05-05,Null,144715,45-49,F,10,16,14,725043,179,238.4,5,3
1122191,2020-05-06,2020-05-06,Null,144716,45-49,F,10,16,16,382776,97,132.73,5,1
1122192,2020-05-07,2020-05-07,Null,144716,45-49,F,10,16,13,548250,137,201.6,5,1
1122193,2020-05-08,2020-05-08,Null,144716,45-49,F,10,11,15,1358324,346,465.08,8,2
1122197,2020-05-09,2020-05-09,Null,144717,45-49,F,15,16,20,662249,163,234.94,2,0
1122200,2020-05-10,2020-05-10,Null,144717,45-49,F,15,16,16,559554,139,195.08,2,0
1122201,2020-05-11,2020-05-11,Null,144718,45-49,F,16,19,21,320757,68,104.69,2,0
1122202,2020-05-12,2020-05-12,Null,144718,45-49,F,16,20,19,906151,202,295.55,1,0
1122203,2020-05-13,2020-05-13,Null,144718,45-49,F,16,22,19,699314,164,226.03,3,0
1122204,2020-05-14,2020-05-14,Null,144719,45-49,F,16,21,22,850337,198,287.69,3,1
1122205,2020-05-15,2020-05-15,Null,144719,45-49,F,16,20,22,1015460,247,315.9,9,2
1122209,2020-05-16,2020-05-16,Null,144720,45-49,F,18,19,20,890295,227,332.99,1,0
1122210,2020-05-17,2020-05-17,Null,144720,45-49,F,18,21,20,791817,194,282.49,4,2
1122211,2020-05-18,2020-05-18,Null,144720,45-49,F,18,24,21,317601,76,115.66,1,0
1122212,2020-05-19,2020-05-19,Null,144721,45-49,F,18,23,24,685211,164,247.32,4,3
1122213,2020-05-20,2020-05-20,Null,144721,45-49,F,19,24,23,32781,7,11.2,2,2
1122216,2020-05-21,2020-05-21,Null,144722,45-49,F,19,23,22,76785,19,25.46,3,0
1122217,2020-05-22,2020-05-22,Null,144722,45-49,F,19,24,23,719083,206,299.53,12,5
1122223,2020-05-23,2020-05-23,Null,144722,45-49,F,20,23,23,368480,107,140.42,5,4
1122224,2020-05-24,2020-05-24,Null,144723,45-49,F,20,24,25,260945,73,100.88,2,2
1122225,2020-05-25,2020-05-25,Null,144723,45-49,F,21,22,27,40998,10,13.35,1,0
1122227,2020-05-26,2020-05-26,Null,144724,45-49,F,21,27,26,183293,53,73.75,2,1
1122232,2020-05-27,2020-05-27,Null,144724,45-49,F,22,24,23,221561,55,76.76,1,0
1122233,2020-05-28,2020-05-28,Null,144724,45-49,F,22,24,24,436943,109,145.82,1,1
1122240,2020-05-29,2020-05-29,Null,144725,45-49,F,23,26,26,284488,90,125.27,1,1
1122244,2020-05-30,2020-05-30,Null,144725,45-49,F,24,26,26,85083,32,38.63,1,1
1122246,2020-05-31,2020-05-31,Null,144726,45-49,F,24,28,25,14167,5,7.14,1,0
1122249,2020-06-01,2020-06-01,Null,144726,45-49,F,25,29,28,300637,84,116.99,2,0
1122253,2020-06-02,2020-06-02,Null,144726,45-49,F,25,27,28,449921,129,175.97,5,1
1122254,2020-06-03,2020-06-03,Null,144727,45-49,F,25,31,31,282899,71,105.66,1,0
1122257,2020-06-04,2020-06-04,Null,144727,45-49,F,26,29,32,669671,186,259.18,4,1
1122258,2020-06-05,2020-06-05,Null,144728,45-49,F,26,28,30,108655,28,46.92,1,0
1122260,2020-06-06,2020-06-06,Null,144728,45-49,F,26,32,31,536248,146,187.74,3,0
1122262,2020-06-07,2020-06-07,Null,144728,45-49,F,27,29,30,1055017,265,380.66,16,2
1122265,2020-06-08,2020-06-08,Null,144729,45-49,F,27,30,28,1428421,367,541.7,10,0
1122266,2020-06-09,2020-06-09,Null,144729,45-49,F,27,31,30,1088027,272,409.56,9,4
1122267,2020-06-10,2020-06-10,Null,144730,45-49,F,28,29,33,288517,78,102.39,3,0
1122268,2020-06-11,2020-06-11,Null,144730,45-49,F,28,31,30,202231,53,67.13,3,1
1122270,2020-06-12,2020-06-12,Null,144730,45-49,F,28,34,32,73222,16,22.86,1,0
1122271,2020-06-13,2020-06-13,Null,144731,45-49,F,28,29,34,348542,96,134.89,2,0
1122273,2020-06-14,2020-06-14,Null,144731,45-49,F,29,32,30,1097966,266,369.07,16,8
1122274,2020-06-15,2020-06-15,Null,144732,45-49,F,29,33,31,526923,138,198.09,2,1
1122276,2020-06-16,2020-06-16,Null,144732,45-49,F,29,34,34,264386,66,91,4,1
1122277,2020-06-17,2020-06-17,Null,144732,45-49,F,29,30,30,854940,227,297.91,8,3
1122279,2020-06-18,2020-06-18,Null,144733,45-49,F,30,33,36,113567,34,50.29,3,0
1122282,2020-06-19,2020-06-19,Null,144733,45-49,F,30,31,35,22859,6,9.42,1,0
1122288,2020-06-20,2020-06-20,Null,144734,45-49,F,31,32,33,51754,13,20.52,1,0
1122290,2020-06-21,2020-06-21,Null,144734,45-49,F,31,32,33,104347,28,38.14,4,3
1122303,2020-06-22,2020-06-22,Null,144734,45-49,F,63,67,66,391998,97,142.05,3,1
1122304,2020-06-23,2020-06-23,Null,144735,45-49,F,63,64,66,1111156,282,402.3,5,0
1122308,2020-06-24,2020-06-24,Null,144735,45-49,F,63,64,68,427772,117,159.3,3,1
1122310,2020-06-25,2020-06-25,Null,144736,45-49,F,64,66,65,536457,136,193.66,2,1
1122311,2020-06-26,2020-06-26,Null,144736,45-49,F,64,69,68,179894,43,66.84,2,0
1122312,2020-06-27,2020-06-27,Null,144736,45-49,F,64,70,66,479882,131,178.67,6,0
1122313,2020-06-28,2020-06-28,Null,144737,45-49,F,64,70,69,358261,91,130.36,1,0
1122316,2020-06-29,2020-06-29,Null,144737,45-49,F,65,67,67,346688,88,114.86,2,0
1314296,2020-06-30,2020-06-30,Null,144738,30-34,M,100,106,105,33445,2,3.2,1,0
1314297,2020-07-01,2020-07-01,Null,144738,30-34,M,101,106,103,72228,5,7.53,4,4
1314298,2020-07-02,2020-07-02,Null,144738,30-34,M,102,104,107,49699,2,2.69,2,1
1314299,2020-07-03,2020-07-03,Null,144739,30-34,M,103,107,108,189761,18,27.33,4,1
1314301,2020-07-04,2020-07-04,Null,144739,30-34,M,105,108,107,312524,37,53.79,2,0
1314303,2020-07-05,2020-07-05,Null,144740,30-34,M,107,108,110,496760,42,61.01,10,3
1314306,2020-07-06,2020-07-06,Null,144740,30-34,M,110,112,111,310988,34,46.67,11,3
1314307,2020-07-07,2020-07-07,Null,144740,30-34,M,111,112,113,98606,9,12.11,1,0
1314308,2020-07-08,2020-07-08,Null,144741,30-34,M,112,117,115,51104,2,3.2,3,1
1314309,2020-07-09,2020-07-09,Null,144741,30-34,M,113,116,115,276762,22,32.09,5,1
1314312,2020-07-10,2020-07-10,Null,144742,35-39,M,101,105,103,33534,2,2.96,1,1
1314313,2020-07-11,2020-07-11,Null,144742,35-39,M,102,104,107,128859,16,23.7,1,0
1314314,2020-07-12,2020-07-12,Null,144742,35-39,M,103,104,105,92080,12,16.94,3,2
1314316,2020-07-13,2020-07-13,Null,144743,35-39,M,105,107,107,211882,33,46.65,3,1
1314318,2020-07-14,2020-07-14,Null,144743,35-39,M,107,110,109,112776,9,12.68,1,0
1314319,2020-07-15,2020-07-15,Null,144744,35-39,M,108,113,111,145324,14,19.82,2,1
1314320,2020-07-16,2020-07-16,Null,144744,35-39,M,109,113,115,106492,14,21.26,2,0
1314321,2020-07-17,2020-07-17,Null,144744,35-39,M,110,112,111,233845,30,40.73,3,0
1314323,2020-07-18,2020-07-18,Null,144745,35-39,M,112,117,118,155426,17,25.01,3,0
1314324,2020-07-19,2020-07-19,Null,144745,35-39,M,113,116,114,97540,8,11.52,2,1
1314325,2020-07-20,2020-07-20,Null,144746,35-39,M,114,117,120,61441,5,7.7,1,0
1314326,2020-07-21,2020-07-21,Null,144746,40-44,M,100,104,104,76703,9,12.15,3,1
1314327,2020-07-22,2020-07-22,Null,144746,40-44,M,101,107,105,68619,10,14.96,1,0
1314330,2020-07-23,2020-07-23,Null,144747,40-44,M,104,108,108,17559,1,1.49,1,1
1314331,2020-07-24,2020-07-24,Null,144747,40-44,M,105,107,108,137879,19,28.47,2,0
1314332,2020-07-25,2020-07-25,Null,144748,40-44,M,106,110,112,67710,10,15.15,1,0
1314333,2020-07-26,2020-07-26,Null,144748,40-44,M,107,113,108,348180,41,60.23,3,1
1314334,2020-07-27,2020-07-27,Null,144748,40-44,M,108,110,112,146246,18,28.72,3,1
1314336,2020-07-28,2020-07-28,Null,144749,40-44,M,110,116,113,187236,24,34.87,2,2
1314337,2020-07-29,2020-07-29,Null,144749,40-44,M,111,112,112,72157,9,13.5,1,1
1314338,2020-07-30,2020-07-30,Null,144750,40-44,M,112,113,114,91180,10,13.56,1,0
1314339,2020-07-31,2020-07-31,Null,144750,40-44,M,113,114,116,86293,6,9.26,1,1
1314341,2020-08-01,2020-08-01,Null,144750,45-49,M,100,105,106,101410,12,17.94,4,0
1314343,2020-08-02,2020-08-02,Null,144751,45-49,M,102,107,103,134245,18,25.75,2,1
1314345,2020-08-03,2020-08-03,Null,144751,45-49,M,104,105,107,125650,20,30.08,4,0
1314346,2020-08-04,2020-08-04,Null,144752,45-49,M,105,109,106,50406,5,7.26,1,1
1314348,2020-08-05,2020-08-05,Null,144752,45-49,M,107,113,111,121769,13,18.42,2,1
1314349,2020-08-06,2020-08-06,Null,144752,45-49,M,108,113,113,267106,34,50.5,4,1
1314350,2020-08-07,2020-08-07,Null,144753,45-49,M,109,115,115,365539,57,82.14,5,2
1314351,2020-08-08,2020-08-08,Null,144753,45-49,M,110,114,111,188758,25,36.6,2,1
1314353,2020-08-09,2020-08-09,Null,144754,45-49,M,112,114,114,108426,13,19.58,1,0
1314354,2020-08-10,2020-08-10,Null,144754,45-49,M,113,116,116,138525,9,13.65,3,0
1314355,2020-08-11,2020-08-11,Null,144754,45-49,M,114,117,118,150858,21,30.26,1,0
1314357,2020-08-12,2020-08-12,Null,144755,30-34,F,101,102,102,524306,81,113.68,10,4
1314358,2020-08-13,2020-08-13,Null,144755,30-34,F,102,103,103,104496,9,11.43,3,2
1314359,2020-08-14,2020-08-14,Null,144756,30-34,F,103,109,105,452519,68,99.52,7,2
1314360,2020-08-15,2020-08-15,Null,144756,30-34,F,104,105,108,442919,76,110.78,21,2
1314361,2020-08-16,2020-08-16,Null,144756,30-34,F,105,111,107,596831,86,120.88,11,0
1314362,2020-08-17,2020-08-17,Null,144757,30-34,F,106,109,108,173912,26,35.54,2,1
1314363,2020-08-18,2020-08-18,Null,144757,30-34,F,107,109,113,780967,86,119.64,20,4
1314364,2020-08-19,2020-08-19,Null,144758,30-34,F,108,111,111,132124,8,11.19,4,0
1314365,2020-08-20,2020-08-20,Null,144758,30-34,F,109,110,112,623137,100,138.92,12,1
1314366,2020-08-21,2020-08-21,Null,144758,30-34,F,110,114,111,99020,10,14.48,4,1
1314367,2020-08-22,2020-08-22,Null,144759,30-34,F,111,113,114,665817,117,163.8,23,9
1314368,2020-08-23,2020-08-23,Null,144759,30-34,F,112,114,113,699232,80,111.99,12,3
1314371,2020-08-24,2020-08-24,Null,144760,35-39,F,100,103,102,72982,11,15.05,1,0
1314372,2020-08-25,2020-08-25,Null,144760,35-39,F,101,107,104,975884,167,237.32,14,3
1314373,2020-08-26,2020-08-26,Null,144760,35-39,F,102,106,103,245607,33,47.88,3,1
1314377,2020-08-27,2020-08-27,Null,144761,35-39,F,106,111,109,485369,114,164.64,3,0
1314378,2020-08-28,2020-08-28,Null,144761,35-39,F,107,111,112,866355,139,200.83,11,5
1314379,2020-08-29,2020-08-29,Null,144762,35-39,F,108,110,110,502710,72,105.22,8,2
1314380,2020-08-30,2020-08-30,Null,144762,35-39,F,109,114,111,475184,88,127.32,4,1
1314381,2020-08-31,2020-08-31,Null,144762,35-39,F,110,111,111,357401,47,68.67,8,1
1314382,2020-09-01,2020-09-01,Null,144763,35-39,F,111,114,112,99810,14,20.05,2,0
1314383,2020-09-02,2020-09-02,Null,144763,35-39,F,112,116,114,81569,6,9.41,3,1
1314384,2020-09-03,2020-09-03,Null,144764,35-39,F,113,115,114,441192,53,77.6,6,2
1314385,2020-09-04,2020-09-04,Null,144764,35-39,F,114,115,116,90470,11,16.73,1,1
1314386,2020-09-05,2020-09-05,Null,144764,40-44,F,100,102,102,834243,166,246.75,18,7
1314387,2020-09-06,2020-09-06,Null,144765,40-44,F,101,105,106,696612,152,223.19,31,9
1314388,2020-09-07,2020-09-07,Null,144765,40-44,F,102,103,106,329333,48,67.61,1,0
1314389,2020-09-08,2020-09-08,Null,144766,40-44,F,103,104,105,1114711,224,319,6,0
1314390,2020-09-09,2020-09-09,Null,144766,40-44,F,104,107,107,267316,58,82.93,3,0
1314391,2020-09-10,2020-09-10,Null,144766,40-44,F,105,109,106,228629,38,57,2,0
1314392,2020-09-11,2020-09-11,Null,144767,40-44,F,106,107,111,758340,159,233.11,13,4
1314393,2020-09-12,2020-09-12,Null,144767,40-44,F,107,108,110,877535,149,217.78,5,2
1314394,2020-09-13,2020-09-13,Null,144768,40-44,F,108,113,112,1357386,223,323.06,10,1
1314395,2020-09-14,2020-09-14,Null,144768,40-44,F,109,115,115,280240,61,87.99,2,2
1314396,2020-09-15,2020-09-15,Null,144768,40-44,F,110,116,116,419922,75,105.45,3,1
1314397,2020-09-16,2020-09-16,Null,144769,40-44,F,111,116,115,402975,83,120.9,1,0
1314398,2020-09-17,2020-09-17,Null,144769,40-44,F,112,115,116,1137635,211,301.05,30,10
1314400,2020-09-18,2020-09-18,Null,144770,40-44,F,114,118,119,250234,40,62.32,4,1
1314401,2020-09-19,2020-09-19,Null,144770,45-49,F,100,106,101,904907,195,279.22,11,1
1314402,2020-09-20,2020-09-20,Null,144770,45-49,F,101,105,105,589270,107,158.05,10,4
1314403,2020-09-21,2020-09-21,Null,144771,45-49,F,102,104,104,168714,24,36.01,2,2
1314404,2020-09-22,2020-09-22,Null,144771,45-49,F,103,105,104,71982,11,16.34,1,0
1314405,2020-09-23,2020-09-23,Null,144772,45-49,F,104,107,110,558666,110,162.64,14,5
1314406,2020-09-24,2020-09-24,Null,144772,45-49,F,105,106,109,1118200,235,333.75,11,4
1314407,2020-09-25,2020-09-25,Null,144772,45-49,F,106,112,108,107100,23,33.71,1,0
1314408,2020-09-26,2020-09-26,Null,144773,45-49,F,107,113,112,877769,160,232.59,13,4
1314409,2020-09-27,2020-09-27,Null,144773,45-49,F,108,112,112,212508,33,47.69,4,1
1314410,2020-09-28,2020-09-28,Null,144774,45-49,F,109,111,114,1129773,252,358.19,13,2
1314411,2020-09-29,2020-09-29,Null,144774,45-49,F,110,111,116,637549,120,173.88,3,0
1314412,2020-09-30,2020-09-30,Null,144774,45-49,F,111,113,117,151531,28,40.29,2,0
1314414,2020-10-01,2020-10-01,Null,144775,45-49,F,113,114,117,790253,135,198.71,8,2
1314415,2020-10-02,2020-10-02,Null,144775,45-49,F,114,116,118,513161,114,165.61,5,2
